,cpu_time_diff_ms,sys_time_diff_ms,rss_diff_kb,pagefault_soft_diff,pagefault_hard_diff,ctx_voluntary_diff,ctx_involuntary_diff,bpe_time_us,output_size_bytes,instructions,cpu_cycles,branch_instructions,branch_misses,l1d_access,l1d_miss,l3_access,l3_miss
run_224,52.69999999999891,8.026000000000067,0,2644,0,0,6,,,171220492,92613200,19997332,206518,53350012,1790396,279489,1816
run_225,57.100000000000364,3.838000000000079,0,2654,0,0,6,,,156393733,95691066,21833032,263938,55684420,1703521,275679,1416
run_226,56.100000000000364,4.003999999999905,0,2635,0,0,5,,,140528808,102282826,25297106,298178,55997866,1746711,344429,274
run_227,60.79999999999927,0.0,0,2641,0,0,6,,,158598304,95586766,21637277,260721,55625260,1947564,326317,1582
run_228,56.100000000000364,3.841000000000008,0,2627,0,0,6,,,137442186,102339013,25223008,288842,55922751,1561835,279220,122
run_229,56.0,4.000999999999976,0,2566,0,0,7,,,152259158,96041235,21957669,263034,55452959,1682753,263661,435
run_230,56.30000000000109,4.01400000000001,0,2647,0,0,8,,,166414389,92390161,19905851,207970,54787357,1770694,274656,1573
run_231,60.79999999999927,0.05099999999993088,0,2574,0,0,8,,,152629911,98515073,22931437,270651,55985739,1683234,274797,941
run_232,56.29999999999927,4.015999999999963,0,2519,0,0,6,,,169694200,92355211,19845741,205217,54484170,1990841,338866,1424
run_233,59.79999999999927,0.0,0,2651,0,0,6,,,142186882,100667749,23911585,295943,55814725,1786685,334808,240
run_234,56.20000000000073,4.009999999999991,0,2654,0,0,6,,,162666210,92920134,20518785,233289,55767142,1769368,273365,899
run_235,60.79999999999927,0.05400000000008731,0,2634,0,0,7,,,143875471,99855033,24543291,296419,56035856,1808166,351579,330
run_236,56.599999999998545,4.0330000000000155,0,2624,0,0,6,,,166381263,93024443,20336553,215092,55358960,1781512,276432,1403
run_237,60.399999999999636,0.028999999999996362,0,2635,0,0,6,,,145529561,99856901,23645440,280070,55757878,1803021,340341,399
run_238,56.30000000000109,4.0190000000000055,0,2635,0,0,7,,,165056089,92536291,20307271,222313,55707277,1990310,328988,1049
run_239,60.900000000001455,0.057999999999992724,0,2639,0,0,6,,,142891398,99347412,24505769,283718,56647967,1844900,348739,4090
run_240,60.400000000001455,0.02800000000002001,0,2647,0,0,6,,,168788545,92820242,19932646,215731,54489784,1970722,332721,1400
run_241,61.30000000000109,0.0,0,2650,0,0,7,,,156879411,98036908,22395177,265511,55733055,1903712,338922,1029
run_242,61.599999999998545,0.0,0,2635,0,0,6,,,148493575,101290869,23868800,282839,56123898,1631230,281628,583
run_243,56.80000000000109,3.997000000000071,0,2636,0,0,6,,,171593348,92649452,19896909,206871,54052410,1782345,275422,1351
run_244,59.69999999999891,0.0,0,2635,0,0,6,,,143781436,99719270,23733891,290245,55701887,1809774,333414,292
run_245,56.100000000000364,3.9950000000000045,0,2642,0,0,6,,,163273115,94222258,20769512,248698,55504426,1957820,325441,984
run_246,60.899999999999636,0.05200000000002092,0,2385,0,0,6,,,146399428,99478752,23696996,281969,56021260,1631854,273445,613
run_247,53.600000000000364,8.07899999999995,0,2603,0,0,8,,,166324894,96311640,20115103,211974,53797302,2085497,355258,2308
run_248,57.0,3.8349999999999227,0,2638,0,0,6,,,163456311,95411228,20792658,252147,55379578,1954392,322236,1387
run_249,60.69999999999891,0.043000000000006366,0,2629,0,0,7,,,141492644,101506592,24331478,293890,55950005,1580231,278369,423
run_250,55.29999999999927,4.175999999999931,0,2637,0,0,6,,,153464883,95554754,22010011,270825,55712017,1754278,273790,416
run_251,52.899999999999636,8.043000000000006,0,2634,0,0,6,,,141989803,102976222,25135079,295813,55970733,1756798,343592,258
run_252,57.399999999999636,3.856999999999971,0,2638,0,0,7,,,165299328,94461222,20462942,214735,55466659,1964284,321424,1388
run_253,60.80000000000109,0.04899999999997817,0,2637,0,0,6,,,151397011,99637748,22865212,272384,55910496,1657943,274155,536
run_254,54.0,8.101999999999975,0,2637,0,0,5,,,179713954,95355695,19813348,197242,50894652,2057918,344360,1184
run_255,56.899999999999636,4.052000000000021,0,2640,0,0,5,,,172199268,94087371,19892972,205455,53806821,2008887,335334,1221
run_256,60.600000000000364,0.03700000000003456,0,2633,0,0,6,,,153496470,96626153,22157201,272484,55705500,1696828,270643,715
run_257,56.600000000000364,4.030999999999949,0,2635,0,0,6,,,170950053,93934521,19829787,206632,53444446,1789143,281946,1342
run_258,57.20000000000073,3.8489999999999327,0,2604,0,0,6,,,159150135,95553667,21404659,253974,55702457,1768713,272050,2406
run_259,55.600000000000364,3.981999999999971,0,2608,0,0,6,,,141171098,102616249,25582146,296000,55987912,1545463,281254,118
run_260,56.20000000000073,4.009999999999991,0,2642,0,0,6,,,153446252,94847573,21571776,268340,55552170,1736725,267193,537
run_261,52.5,8.019999999999982,0,2640,0,0,5,,,171570080,93376156,19968384,203893,53950549,1773959,282618,1248
run_262,57.5,3.8590000000000373,0,2377,0,0,6,,,160099559,96657420,21335313,238166,55913451,1793957,275288,1934
run_263,55.600000000000364,3.977000000000089,0,2582,0,0,7,,,138777539,102954980,25960234,303010,55867234,1511451,281698,106
run_264,55.80000000000109,3.9850000000000136,0,2640,0,0,7,,,142170531,98930355,23273072,287059,55712855,1626648,273230,282
run_265,60.79999999999927,0.04899999999997817,0,2636,0,0,6,,,166043025,95197037,20335812,216771,55532326,1985786,331246,1459
run_266,57.0,4.050999999999931,0,2543,0,0,6,,,151771761,97842219,22667070,271775,55733221,1684793,268257,1151
run_267,56.70000000000073,4.036000000000058,0,2586,0,0,6,,,169295751,92719911,19799321,214338,53323133,2015782,343272,1337
run_268,56.5,4.024000000000001,0,2642,0,0,7,,,153557390,95546602,22152304,263910,55913891,1686697,263538,813
run_269,52.30000000000109,8.009999999999991,0,2520,0,0,6,,,170654706,91177915,19904874,203725,53700233,1808387,284446,1248
run_270,60.399999999999636,0.02400000000000091,0,2444,0,0,7,,,150234544,97847494,22689164,271518,56076793,1691141,277173,674
run_271,60.5,0.031000000000062755,0,2555,0,0,6,,,170754776,93065992,19905460,204426,53905196,1997867,332571,1389
run_272,57.5,3.8599999999999,0,2511,0,0,6,,,161492259,96390594,21155010,249181,55767016,1760257,266222,1970
run_273,60.89999999999782,0.05200000000002092,0,2564,0,0,6,,,144696608,102202882,23673590,290570,55960163,1604968,273882,317
run_274,57.29999999999927,4.072000000000003,0,2474,0,0,8,,,173412099,94271084,19861027,207199,53573539,1804882,281346,1145
run_275,57.599999999998545,3.8689999999999145,0,2522,0,0,6,,,154802684,96615122,21784122,223542,56225148,1780185,291525,1862
run_276,59.29999999999927,0.0,0,2474,0,0,6,,,135370376,102710200,24950415,286405,55844676,1533445,276014,112
run_277,60.39999999999782,0.0,0,2531,0,0,7,,,152569758,97754443,22258935,264531,55867739,1687363,275690,569
run_278,56.70000000000073,4.037000000000035,0,2423,0,0,6,,,171412203,93470046,19828437,207114,53502022,1814161,285567,1243
run_279,60.5,0.028999999999996362,0,2557,0,0,6,,,155305058,96392763,21712757,267198,55700130,1734178,266190,793
run_280,52.5,7.725000000000023,0,2469,0,0,5,,,172897090,92430879,19932485,206883,53860377,1796834,276167,1263
run_281,56.60000000000218,4.029999999999973,0,2472,0,0,7,,,152838818,98719468,22443528,270284,55837085,1688887,275046,825
run_282,51.60000000000218,7.97199999999998,0,2473,0,0,5,,,164697992,91024391,19965569,212439,55486239,1775256,282488,567
run_283,59.89999999999782,0.0,0,2469,0,0,6,,,139106472,100916218,24144436,289758,55772061,1593022,269097,206
run_284,60.89999999999782,0.0,0,2542,0,0,6,,,161488867,94943964,21005648,247124,55699285,1747671,263476,1449
run_285,60.89999999999782,0.0,0,2551,0,0,8,,,144434286,101653229,24660975,293979,56288548,1579446,275789,597
run_286,56.39999999999782,3.921000000000049,0,2546,0,0,6,,,163357533,93387609,20346660,218555,55812379,1780579,270637,1265
run_287,60.29999999999927,0.01999999999998181,0,2470,0,0,6,,,144969371,100433906,23544368,285085,55713363,1603156,271044,300
run_288,56.20000000000073,4.0090000000000146,0,2469,0,0,8,,,164010523,93914753,20543855,222497,55698716,1769549,263671,1158
run_289,60.599999999998545,0.03599999999994452,0,2469,0,0,6,,,141716572,102047498,24322389,291232,55937369,1589883,276294,310
run_290,61.0,0.05999999999994543,0,2465,0,0,5,,,168351070,92829017,20070238,212744,55329972,1797492,264251,1190
run_291,59.29999999999927,0.0,0,2478,0,0,6,,,139258611,100428296,24161125,288909,55758528,1579805,269897,121
run_292,55.79999999999927,3.963999999999942,0,2466,0,0,5,,,152660425,97162586,22232378,272079,55745522,1705232,271596,445
run_293,59.60000000000218,0.0,0,2468,0,0,5,,,163617632,92821925,20118403,218767,55681518,1788684,265627,407
run_294,55.60000000000218,3.9669999999999845,0,2422,0,0,6,,,138748572,102664365,25118309,287202,56080473,1555200,277929,107
run_295,55.900000000001455,3.992999999999938,0,2471,0,0,6,,,150879974,97347687,22207686,274796,55711547,1691843,266825,421
run_296,56.599999999998545,4.031000000000063,0,2532,0,0,6,,,169343018,92806832,19882335,212263,54334571,1780674,274932,1305
run_297,56.60000000000218,4.02800000000002,0,2472,0,0,6,,,150158199,99195675,23053521,283729,55917091,1667827,270331,539
run_298,52.20000000000073,8.004000000000019,0,2468,0,0,5,,,167341049,92398803,19959479,211571,54996816,1794247,278695,1003
run_299,59.5,0.0,0,2470,0,0,7,,,141392175,100663399,23767695,286551,55594174,1588726,264945,224
run_300,56.0,3.9840000000000373,36,2589,0,0,6,,,155708810,96625335,21802419,261695,55709457,1726591,265323,507
run_301,53.20000000000073,8.057999999999993,0,2422,0,0,6,,,170106601,92561195,19482699,210497,52777341,1864460,300573,2821
run_302,59.20000000000073,0.17499999999995453,0,2552,0,0,6,,,153205546,96163066,21846622,270145,55682809,1724660,265255,301
run_303,51.70000000000073,7.978999999999928,0,2579,0,0,5,,,163804931,91514819,19983533,218066,55468168,1750120,281835,949
run_304,60.400000000001455,0.024999999999977263,0,2443,0,0,6,,,142732843,100924224,24317038,288973,56215253,1593753,276270,392
run_305,56.5,4.023000000000025,0,2477,0,0,5,,,164597657,93399346,20425111,220188,55604144,1776278,265434,1123
run_306,60.099999999998545,0.007000000000061846,0,2463,0,0,8,,,139856073,102067086,24394275,289266,55942257,1577025,273874,293
run_307,56.0,3.9990000000000236,0,2477,0,0,5,,,156409053,96518527,21734669,264376,55557867,1721647,263776,745
run_308,55.39999999999782,3.965000000000032,0,2535,0,0,6,,,162743242,92319242,20082970,214364,55537838,1760104,266268,435
run_309,56.20000000000073,4.0090000000000146,0,2454,0,0,7,,,140998334,103173864,24832654,292914,56204199,1578150,281428,194
run_310,55.29999999999927,3.9559999999999036,0,2522,0,0,7,,,149856003,96912606,22134454,268492,55724501,1721154,265100,256
run_311,55.60000000000218,3.9699999999999136,0,2474,0,0,6,,,161621611,94341924,20889316,256443,55740633,1767407,271839,1021
run_312,48.29999999999927,12.0,0,2532,0,0,6,,,141838276,103573317,25229553,297699,55999729,1541424,275437,328
run_313,56.0,4.0,0,2566,0,0,7,,,153440909,96966293,22226873,268230,55828505,1707222,265434,546
run_314,52.39999999999782,8.019999999999982,0,2556,0,0,6,,,170403357,92535691,19927359,208198,54005854,1782782,283305,1099
run_315,55.900000000001455,3.990000000000009,0,2561,0,0,6,,,143903144,99515018,23200136,278506,55701384,1614911,265729,288
run_316,60.099999999998545,0.009999999999990905,0,2559,0,0,6,,,163678058,94210668,20588163,228040,55721586,1755403,266538,906
run_317,60.5,0.029999999999972715,0,2424,0,0,7,,,141397039,102275336,24579402,292457,56132323,1586584,280163,305
run_318,59.5,0.20000000000004547,0,2562,0,0,5,,,155429052,96404029,21693412,267958,55634166,1716421,262269,534
run_319,56.29999999999927,4.009999999999991,0,2558,0,0,5,,,169259154,93230243,19911104,209398,54386009,1772817,277161,1068
run_320,61.20000000000073,0.0,0,2566,0,0,6,,,152989222,98560284,23081373,276230,55960706,1875784,338358,771
run_321,56.70000000000073,3.8900000000001,0,2564,0,0,7,,,172615932,92774520,19876388,203531,52831926,1790358,279123,1226
run_322,60.5,0.0,0,2555,0,0,6,,,156123507,95511911,22060264,261257,55811874,1722575,278469,1066
run_323,51.400000000001455,7.779999999999973,0,2570,0,0,5,,,166533281,90201207,19977926,208341,55372573,1757490,278904,415
run_324,60.20000000000073,0.01999999999998181,0,2554,0,0,6,,,143176599,101036131,23828854,287598,56117187,1592137,282757,269
run_325,56.29999999999927,4.019999999999982,0,2423,0,0,6,,,163524041,94577913,20820418,221541,55812573,1766018,273542,1424
run_326,56.5,4.029999999999973,0,2563,0,0,6,,,141574074,101801559,24421312,297347,56016099,1564844,273658,272
run_327,59.70000000000073,0.0,0,2560,0,0,7,,,156767360,95668839,21649415,265744,55765250,1740000,270636,687
run_328,59.900000000001455,0.0,0,2557,0,0,6,,,167974564,92326145,19954756,211686,54543999,1780804,282294,975
run_329,59.5,0.0,0,2552,0,0,6,,,139242408,101091691,24212706,287297,55876302,1585697,277309,196
run_330,59.70000000000073,0.0,0,2572,0,0,6,,,154838259,95441907,21427575,266179,55511804,1714799,261889,426
run_331,51.79999999999927,7.940000000000055,0,2559,0,0,7,,,164939779,92227917,20064451,211121,55508361,1755157,275081,999
run_332,60.099999999998545,0.009999999999990905,0,2557,0,0,7,,,139634693,102531071,24584014,296289,56077123,1579283,277428,393
run_333,56.19999999999709,3.8099999999999454,0,2422,0,0,7,,,158180983,96848814,21771665,259517,55926739,1740227,270874,865
run_334,55.89999999999782,3.990000000000009,0,2568,0,0,6,,,168635116,92312855,19894998,213263,54324329,1772815,275295,961
run_335,60.39999999999782,0.01999999999998181,0,2472,0,0,6,,,148968239,99438513,22978104,274667,55999738,1648074,272987,553
run_336,60.20000000000073,0.009999999999990905,0,2569,0,0,6,,,167035150,92623612,19947863,214155,55319671,1770231,275925,883
run_337,60.39999999999782,0.029999999999972715,0,2557,0,0,6,,,146448983,99534153,23522442,283043,55923818,1618568,276933,350
run_338,52.39999999999782,8.019999999999982,0,2561,0,0,9,,,166540684,92063644,20018425,210991,55203706,1751712,273404,878
run_339,60.39999999999782,0.029999999999972715,0,2422,0,0,6,,,148206969,100925031,23493143,279544,55881641,1811239,329717,464
run_340,59.89999999999782,0.0,0,2422,0,0,6,,,162307927,93901451,20806099,226387,56056835,1780729,273388,404
run_341,51.79999999999927,7.990000000000009,0,2550,0,0,6,,,139642024,102387762,25206941,286066,55957047,1536154,276364,146
run_342,56.0,4.0,0,2567,0,0,7,,,147064306,99314117,22966154,280752,55876796,1636264,269616,488
run_343,56.0,4.009999999999991,0,2471,0,0,7,,,163993053,92726249,20024773,217868,55719825,1772136,270509,944
run_344,60.5,0.029999999999972715,0,2566,0,0,7,,,146029546,101047069,23531697,291895,55916257,1598766,272775,313
run_345,60.79999999999927,0.03999999999996362,0,2465,0,0,6,,,160696644,91125113,20725570,216851,56199497,1808796,280748,3055
run_346,59.5,0.0,0,2566,0,0,7,,,139698177,101086905,24151408,285846,55810875,1576273,270413,134
run_347,60.19999999999709,0.0,0,2563,0,0,7,,,158771856,95418299,21338352,262447,55723997,1741649,267293,510
run_348,56.599999999998545,3.8199999999999363,0,2422,0,0,5,,,172886153,93176255,19953997,205802,53485729,1805074,285724,1204
run_349,56.400000000001455,4.020000000000209,0,2555,0,0,7,,,151149320,96838831,22558578,272848,55983605,1677391,269485,758
run_350,52.60000000000218,8.029999999999973,0,2565,0,0,7,,,171081724,93225316,19895870,206568,53594754,1784316,281330,1117
run_351,56.20000000000073,4.009999999999991,0,2443,0,0,6,,,152810557,97133804,22289098,269841,55885953,1705605,271830,663
run_352,55.29999999999927,3.9700000000000273,0,2484,0,0,6,,,162347529,92467623,20240605,227109,55550150,1998148,325099,812
run_353,56.599999999998545,4.029999999999973,0,2527,0,0,6,,,138703056,101105683,24440270,290117,55842087,1780956,338491,219
run_354,60.20000000000073,0.01999999999998181,0,2527,0,0,6,,,159512223,95657584,21411212,261969,55677938,1724916,266847,1268
run_355,56.5,4.029999999999973,0,2476,0,0,5,,,144567545,101813350,25399795,294542,56038235,1780729,346560,230
run_356,56.0,4.0,0,2394,0,0,6,,,159678046,95093631,21347658,257380,55764874,1991516,333535,835
run_357,56.60000000000218,4.039999999999964,0,2406,0,0,5,,,173216394,92560460,19899295,207546,52903797,1795819,277805,1506
run_358,57.099999999998545,3.8500000000001364,0,2556,0,0,7,,,158390271,94510814,21579610,228675,56166719,1766298,271673,1099
run_359,55.5,3.9699999999998,0,2447,0,0,5,,,136790138,103477927,25470186,296193,56007656,1542488,280838,90
run_360,56.20000000000073,4.009999999999991,0,2561,0,0,7,,,149453062,97889340,22439799,281106,55689471,1670373,268173,342
run_361,52.79999999999927,8.0300000000002,0,2561,0,0,6,,,168911092,92222844,19873450,204346,54168175,1771043,282813,1089
run_362,56.099999999998545,4.009999999999991,0,2564,0,0,6,,,147356725,99314405,22958652,281170,55783265,1635343,269237,338
run_363,56.29999999999927,4.019999999999982,0,2558,0,0,5,,,166479801,93457959,20070600,221137,55701595,1770273,269552,1063
run_364,60.70000000000073,0.03999999999996362,0,2420,0,0,8,,,142359830,98789760,23967645,275789,56510861,1638630,286224,1632
run_365,61.0,0.05999999999994543,0,2442,0,0,6,,,168025811,92911622,19829648,213444,54094076,1811810,274306,1091
run_366,56.29999999999927,4.019999999999982,0,2473,0,0,8,,,152632459,96802013,22035639,264435,55753973,1692472,269200,543
run_367,57.10000000000218,4.059999999999945,0,2567,0,0,7,,,171341220,93746781,19876500,204847,53124059,2009106,332750,1164
run_368,60.5,0.0,0,2547,0,0,5,,,158974631,95927556,21600618,263663,55790285,1756041,270640,867
run_369,56.0,3.8200000000001637,0,2566,0,0,6,,,169098128,90479295,19881691,205955,54259951,1765262,271512,1068
run_370,59.5,0.0,0,2472,0,0,6,,,139492182,100356772,23988559,285687,55916482,1593702,271948,192
run_371,60.69999999999709,0.01999999999998181,0,2550,0,0,6,,,162543189,93587893,20548980,223050,56032682,1784966,275010,1015
run_372,60.29999999999927,0.01999999999998181,0,2424,0,0,7,,,142889858,101305971,24134370,290014,55983347,1588128,273267,241
run_373,56.20000000000073,4.009999999999991,0,2445,0,0,7,,,161310338,94948448,20987471,253183,55797257,1758967,267304,1087
run_374,52.29999999999927,8.009999999999991,0,2443,0,0,7,,,174972721,92251507,20030747,209493,52700062,1804768,274463,1118
run_375,57.39999999999782,3.8600000000001273,0,2568,0,0,6,,,156911411,95762536,21980528,260557,55965573,1721364,271177,2593
run_376,60.5,0.029999999999972715,0,2435,0,0,6,,,146608679,100093256,23474435,278823,55848826,1627272,271164,324
run_377,56.79999999999927,4.039999999999964,0,2558,0,0,6,,,165016978,92672040,20292600,213232,55216500,1751406,263636,2530
run_378,60.70000000000073,0.03999999999996362,0,2574,0,0,7,,,151352084,98588615,22430918,270438,55818852,1663272,268012,622
run_379,56.79999999999927,4.039999999999964,0,2423,0,0,6,,,167916130,93871288,19804513,207705,53803868,1805626,285244,2105
run_380,57.29999999999927,3.8600000000001273,0,2546,0,0,6,,,158671149,94944854,21455314,240761,55894798,1743944,268379,1225
run_381,61.29999999999927,0.06999999999993634,0,2441,0,0,7,,,145700204,100235748,24168604,282258,56165519,1598454,277055,1470
run_382,52.900000000001455,8.039999999999964,0,2445,0,0,7,,,166633414,91957359,19662686,211418,53937408,1824885,289464,3607
run_383,61.0,0.0,0,2444,0,0,7,,,155406281,96924287,22535957,268627,55963186,1699495,270386,2075
run_384,61.20000000000073,0.0,0,2549,0,0,5,,,144878807,101182578,24424466,287807,56154525,1580239,276220,548
run_385,56.10000000000218,3.9200000000000728,0,2447,0,0,7,,,165447825,93654652,20430912,220383,55460252,1748328,262191,1020
run_386,60.400000000001455,0.01999999999998181,0,2473,0,0,6,,,141718591,102137030,24573589,290278,56049705,1574984,276772,316
run_387,52.69999999999709,8.019999999999982,0,2422,0,0,6,,,163532563,94843425,20915270,225930,56069102,1777237,276308,887
run_388,60.20000000000073,0.009999999999990905,0,2437,0,0,6,,,140095983,100995290,24126974,289728,56023314,1585677,274402,284
run_389,56.89999999999782,3.839999999999918,0,2560,0,0,8,,,161046579,96341868,21443479,239362,55854846,1749669,271651,1138
run_390,56.400000000001455,4.020000000000209,0,2413,0,0,6,,,142409992,102024094,24193875,293390,56015725,1787244,338943,316
run_391,56.10000000000218,4.009999999999991,0,2441,0,0,5,,,160183793,95051606,21262289,257615,55692685,1749244,274192,986
run_392,55.79999999999927,3.990000000000009,0,2442,0,0,6,,,138758086,103047706,25138672,287956,55865352,1539389,272670,187
run_393,61.099999999998545,0.0,0,2568,0,0,7,,,151268156,97354656,23000423,266850,55992782,1651686,287210,1054
run_394,60.400000000001455,0.0,0,2438,0,0,6,,,175514794,92101870,20034061,206994,52873296,1810468,282016,1113
run_395,60.20000000000073,0.0,0,2452,0,0,6,,,156186937,96619901,21931735,263553,55884220,1743897,272073,768
run_396,52.20000000000073,7.599999999999909,0,2563,0,0,6,,,167548749,91397997,19932609,211136,55050764,1762980,273474,919
run_397,60.60000000000218,0.040000000000190994,0,2436,0,0,6,,,148389999,99567475,23584663,283156,55924355,1631163,276502,637
run_398,52.29999999999927,8.009999999999991,0,2442,0,0,6,,,167245564,92350460,19897682,214871,54931673,1783040,280985,1233
run_399,56.89999999999782,4.0499999999999545,0,2560,0,0,8,,,152106891,98837642,22622544,267590,55978955,1675035,272037,625
run_400,59.099999999998545,0.0,0,2444,0,0,7,,,162211747,91670812,20028889,211374,55465290,1755986,270144,416
run_401,60.099999999998545,0.0,0,2443,0,0,6,,,139592061,101453750,24272291,285826,55921791,1572913,273217,179
run_402,59.900000000001455,0.0,0,2443,0,0,6,,,153420609,96800606,22048207,273020,55905692,1744553,270529,360
run_403,56.20000000000073,3.990000000000009,0,2426,0,0,7,,,168852979,91472734,19887317,209450,54837955,1796502,278664,741
run_404,59.900000000001455,0.0,0,2439,0,0,6,,,142163790,99635155,23591372,289333,55873601,1612790,275000,210
run_405,59.900000000001455,0.0,0,2441,0,0,6,,,162183484,94214277,20720469,253281,55586114,1752372,264015,877
run_406,59.70000000000073,0.0,0,2567,0,0,6,,,168145331,91627092,19847085,210124,54407445,1793085,277431,492
run_407,60.0,0.0,0,2553,0,0,7,,,144146981,98511404,23518504,287820,55961470,1641931,280104,219
run_408,59.900000000001455,0.0,0,2450,0,0,6,,,164447972,92044082,19998930,210343,55326018,1749898,276830,903
run_409,57.400000000001455,4.069999999999936,0,2582,0,0,6,,,147081184,101145619,24571307,277408,56304383,1584881,287977,1466
run_410,52.70000000000073,8.039999999999964,0,2430,0,0,8,,,169957768,93552307,19905668,213289,54069498,1807642,287112,1176
run_411,60.0,0.0,0,2427,0,0,5,,,146206091,99233221,23072194,277690,55800050,1641628,272776,415
run_412,56.10000000000218,4.0,0,2563,0,0,5,,,163665221,93707267,20511380,221915,55771143,1749953,270408,1157
run_413,60.79999999999927,0.049999999999954525,0,2562,0,0,6,,,143181021,101193759,24165103,290105,56231191,1588970,281398,380
run_414,56.400000000001455,4.020000000000209,0,2478,0,0,8,,,163797238,93331580,20617217,223117,55645130,1757501,269530,1523
run_415,61.20000000000073,4.069999999999936,0,2565,0,0,6,,,169716756,100088985,20789141,206495,51651348,1809390,287888,5322
run_416,60.70000000000073,4.039999999999964,0,2570,0,0,6,,,164014573,100488551,22061435,219431,54341012,1887499,326742,5855
run_417,58.099999999998545,7.8900000000001,0,2449,0,0,8,,,184493046,100149455,20006256,187294,48738833,1831776,298693,5639
run_418,57.70000000000073,7.869999999999891,0,2424,0,0,7,,,182158524,99400828,19445880,192783,50134571,1868264,305161,5789
run_419,58.599999999998545,3.9200000000000728,0,2429,0,0,6,,,158576094,96816508,22386876,230145,56051020,1687204,271833,1712
run_420,60.5,0.03999999999996362,0,2565,0,0,6,,,143111346,100214542,23876396,288171,55948375,1607280,275313,377
run_421,56.20000000000073,4.009999999999991,0,2564,0,0,7,,,162586383,94652828,20808836,240149,55772475,1754200,269580,1133
run_422,52.0,8.0,0,2444,0,0,6,,,141095242,102905054,24935771,290816,55975883,1556288,275805,220
run_423,55.5,3.9700000000000273,0,2434,0,0,6,,,146016353,99218606,23089414,285164,55916950,1666891,274637,271
run_424,60.0,0.0,0,2565,0,0,5,,,162699287,93177481,20264065,227440,55559571,1743918,269895,643
run_425,59.900000000001455,0.0,0,2443,0,0,6,,,169118712,91747566,19911794,202997,53606890,1799871,280318,1342
run_426,56.10000000000218,4.009999999999991,0,2426,0,0,6,,,150721874,98439262,22719243,271672,56134388,1685544,274818,659
run_427,55.900000000001455,4.0,0,2557,0,0,6,,,164732298,92040501,19945238,212243,55511881,1754631,278712,1022
run_428,59.79999999999927,0.0,0,2560,0,0,7,,,138427007,101339001,24523946,294644,56012766,1579565,280325,163
run_429,56.099999999998545,4.009999999999991,0,2563,0,0,6,,,157471763,96378843,21615510,267114,55789622,1747550,271646,690
run_430,56.0,4.0,0,2443,0,0,7,,,171178808,91985111,19903927,207775,53688466,1794750,288261,1383
run_431,60.099999999998545,0.009999999999990905,0,2560,0,0,7,,,149258436,97894699,22560496,273823,55685194,1663169,268080,438
run_432,59.900000000001455,0.0,0,2480,0,0,7,,,164213796,92817021,20156182,221634,55554222,1758093,267423,936
run_433,56.400000000001455,4.019999999999982,0,2551,0,0,6,,,140353041,102662047,24862323,294878,56153337,1571886,283944,241
run_434,57.89999999999782,4.100000000000136,0,2428,0,0,7,,,167948072,96190307,20876901,214302,53867368,1797753,271157,3424
run_435,60.599999999998545,0.0,0,2441,0,0,7,,,158641075,95987429,21702511,259862,55675736,1738237,267462,1115
run_436,61.5,0.0,0,2575,0,0,6,,,174246166,93959081,19691498,199383,51510097,1813247,286097,2649
run_437,61.80000000000291,0.009999999999990905,0,2560,0,0,6,,,172151714,94112230,19733363,204529,52989061,1805323,285523,1442
run_438,60.400000000001455,0.01999999999998181,0,2556,0,0,6,,,161005289,95353887,21206178,245184,55748393,1750089,267974,1185
run_439,55.70000000000073,3.980000000000018,0,2478,0,0,6,,,170568635,91211934,19966085,204761,53663131,1775202,280695,1096
run_440,59.70000000000073,0.0,0,2437,0,0,6,,,144220438,99618574,23405093,281608,55867872,1622502,273298,395
run_441,60.599999999998545,0.029999999999972715,0,2559,0,0,6,,,166795673,94120758,20517265,227857,55741712,1777283,269600,1071
run_442,60.099999999998545,0.009999999999990905,0,2422,0,0,7,,,143135418,101232811,23980350,288082,56020840,1598646,276070,368
run_443,59.0,0.15999999999985448,0,2443,0,0,5,,,152360135,96405812,21859339,277219,55656890,1729010,265739,284
run_444,55.900000000001455,4.0,0,2472,0,0,6,,,163628051,91861954,19918086,211346,55648115,1758091,275230,965
run_445,55.5,3.980000000000018,0,2443,0,0,6,,,137879618,103299142,25339584,301362,56153346,1561754,281359,114
run_446,56.79999999999927,3.8300000000001546,0,2559,0,0,6,,,150099650,96357115,22671945,269675,56216455,1696288,281465,2140
run_447,56.10000000000218,4.0,0,2441,0,0,6,,,169769089,92180412,19841061,204880,53831387,1784952,284980,1108
run_448,60.29999999999927,0.01999999999998181,0,2479,0,0,6,,,149520084,97888161,22569722,270202,56033348,1667123,269911,628
run_449,56.20000000000073,4.009999999999991,0,2422,0,0,7,,,165974640,92631949,19993193,218433,55455145,1796420,278485,1019
run_450,60.900000000001455,0.03999999999996362,0,2552,0,0,6,,,150271336,99248152,23256131,276895,56062429,1629436,272898,743
run_451,56.099999999998545,4.0,0,2443,0,0,6,,,166123525,91971653,19923300,215602,55398534,1778728,281173,1121
run_452,60.10000000000218,0.009999999999990905,0,2443,0,0,6,,,143847388,100609047,23933554,288502,56028628,1606871,274221,328
run_453,55.400000000001455,4.170000000000073,0,2448,0,0,6,,,156715476,96004401,21605593,264640,55672974,1740365,265427,792
