,cpu_time_diff_ms,sys_time_diff_ms,rss_diff_kb,pagefault_soft_diff,pagefault_hard_diff,ctx_voluntary_diff,ctx_involuntary_diff,bpe_time_us,output_size_bytes,instructions,cpu_cycles,branch_instructions,branch_misses,l1d_access,l1d_miss,l3_access,l3_miss
run_386,61.79999999999927,0.0,0,2289,0,0,7,,,160260927,95795271,21509393,225179,55973587,1760763,270464,2686
run_387,62.29999999999927,0.0,0,2272,0,0,6,,,157148748,98187803,22753506,238963,56294148,1712967,284070,2179
run_388,61.60000000000218,0.0,0,2281,0,0,6,,,155275386,97893031,22787811,263846,56035219,1677173,268785,1755
run_389,52.79999999999927,7.639999999999873,0,2284,0,0,8,,,171234721,93212344,19786234,208375,53450893,1794393,282389,1577
run_390,56.20000000000073,4.009999999999991,0,2229,0,0,6,,,163248419,94036071,20459674,223469,55855571,1801625,272935,1448
run_391,55.900000000001455,3.990000000000009,0,2285,0,0,7,,,172374404,91969295,19964504,199243,53093181,1796634,273529,1043
run_392,57.099999999998545,3.8500000000001364,0,2286,0,0,7,,,160982749,95982241,21232875,232736,55651775,1765251,273492,1518
run_393,61.29999999999927,0.06999999999993634,0,2292,0,0,6,,,152009191,101349653,23614324,274899,55749200,1607118,275871,759
run_394,53.20000000000073,8.049999999999955,0,2284,0,0,5,,,174617124,93797516,19818089,205609,53189860,1820381,285682,1504
run_395,57.20000000000073,3.8500000000001364,0,2270,0,0,6,,,161413563,96122544,21274126,225923,55861663,1781741,273730,1649
run_396,55.60000000000218,3.9699999999998,0,2286,0,0,7,,,139825242,103846790,25074946,293134,55824108,1552520,274173,195
run_397,56.400000000001455,4.019999999999982,0,2282,0,0,6,,,156575756,97939297,21934027,266030,55809720,1725280,272594,1076
run_398,59.400000000001455,0.0,0,2286,0,0,5,,,165954259,92139635,19946926,219585,55485405,1788952,279140,865
run_399,60.5,0.0,0,2284,0,0,7,,,147090029,101769008,23912270,289376,55904867,1616516,279052,468
run_400,56.0,4.0,0,2288,0,0,6,,,162876730,94963400,20548925,241716,55518460,1752802,260688,2010
run_401,56.29999999999927,4.009999999999991,0,2287,0,0,6,,,175868139,91748875,19863597,194665,52155577,1810969,283582,1273
run_402,57.0,3.839999999999918,0,2287,0,0,6,,,160787894,95504894,21000242,223348,55738341,1777211,274319,1604
run_403,59.900000000001455,0.0,0,2272,0,0,7,,,172288309,91923402,19883766,203393,53280101,1815700,282431,846
run_404,56.30000000000291,4.009999999999991,0,2283,0,0,6,,,156764358,96593723,21565918,269046,55771657,1758219,268226,1115
run_405,60.29999999999927,0.01999999999998181,0,2285,0,0,6,,,169559556,93459362,19842728,208826,54209510,1785179,274285,1675
run_406,61.0,0.0,0,2288,0,0,6,,,163376582,95512608,20853849,224472,55630212,1777921,271721,1694
run_407,60.599999999998545,0.0,0,2279,0,0,7,,,147941174,101017549,23660753,287578,55839208,1633927,275607,477
run_408,59.39999999999782,0.07000000000016371,0,2292,0,0,7,,,163606210,93691330,20212398,252579,55331896,1748052,257850,780
run_409,56.10000000000218,4.0,0,2290,0,0,7,,,173595495,91242899,20000917,199581,53996878,1787726,281913,828
run_410,61.29999999999927,0.0,0,2275,0,0,7,,,156094260,98118823,22497520,264217,56086794,1734023,286416,2030
run_411,55.70000000000073,3.849999999999909,0,2215,0,0,5,,,169246699,90530827,19933703,206012,54871537,1795507,283476,1103
run_412,60.400000000001455,0.029999999999972715,0,2287,0,0,7,,,152299431,98390448,22736387,281010,55736326,1672852,273369,652
run_413,55.900000000001455,3.990000000000009,0,2286,0,0,6,,,167111650,93175311,20023074,222952,55635651,1785975,268301,811
run_414,60.39999999999782,0.01999999999998181,0,2292,0,0,6,,,144862802,100716662,23665505,292506,55946910,1638759,276507,278
run_415,55.79999999999927,3.990000000000009,0,2275,0,0,5,,,160631106,95008561,20964439,258729,55646257,1768657,268910,1170
run_416,55.400000000001455,3.9700000000000273,0,2292,0,0,7,,,167768492,90427411,19904499,205475,55352854,1784490,275912,623
run_417,60.30000000000291,0.01999999999998181,0,2293,0,0,7,,,147875425,99278738,23075453,280429,55767242,1668997,270660,514
run_418,52.89999999999782,8.039999999999964,0,2270,0,0,5,,,170577172,94622962,19979762,210701,54902349,1798758,278183,1631
run_419,60.599999999998545,0.029999999999972715,0,2275,0,0,5,,,152129184,99698051,23121642,271574,56018878,1673802,283786,911
run_420,60.20000000000073,0.020000000000209184,0,2289,0,0,6,,,173097854,92037855,19844570,207573,54013717,1802899,277230,1055
run_421,61.19999999999709,0.0,0,2288,0,0,7,,,154865281,98583480,23098057,263921,56430886,1686141,274556,4490
run_422,60.599999999998545,0.0,0,2288,0,0,7,,,177448969,93027163,19720106,200856,51609448,1816805,282125,1444
run_423,57.10000000000218,3.75,0,2280,0,0,7,,,163795189,95027348,20714710,223182,55836544,1786004,270501,1663
run_424,59.70000000000073,0.0,0,2289,0,0,7,,,140541857,102521494,24655412,288881,55741429,1568673,276559,178
run_425,56.20000000000073,4.009999999999991,0,2287,0,0,5,,,157954412,96736306,21559942,262607,55618720,1756122,268705,1124
run_426,56.70000000000073,4.039999999999964,0,2272,0,0,7,,,174718227,94510635,19902000,206278,52937854,1817797,286499,1666
run_427,56.89999999999782,3.839999999999918,0,2281,0,0,7,,,161458922,94730592,20862332,237217,55780337,1767045,266520,1651
run_428,60.69999999999709,0.03999999999996362,0,2285,0,0,6,,,180965756,93552484,19502717,202164,50700298,1824860,275526,1810
run_429,59.5,0.18000000000006366,0,2287,0,0,5,,,159038090,95605735,21176443,261488,55653257,1765221,268193,523
run_430,59.29999999999927,0.0,0,2287,0,0,7,,,165796570,92034930,19926756,213441,55465333,1783606,282166,564
run_431,60.79999999999927,0.009999999999990905,0,2285,0,0,6,,,149549744,99742790,23077870,278303,55858149,1656832,269958,597
run_432,56.70000000000073,4.029999999999973,0,2294,0,0,8,,,171961749,93314956,19962493,206918,54116999,1784088,279509,2704
run_433,57.29999999999927,3.8600000000001273,0,2280,0,0,7,,,160043639,97628453,21566018,259499,55736807,1745753,269594,1952
run_434,56.79999999999927,4.039999999999964,0,2273,0,0,5,,,179525813,93759646,19901212,199719,51358337,1824343,281985,2074
run_435,60.70000000000073,0.0,0,2285,0,0,7,,,165270319,93695155,20098428,219455,55575354,1761645,261551,1919
run_436,61.0,0.0,0,2285,0,0,6,,,151547734,101020001,23420540,280453,55788783,1636177,271965,897
run_437,53.10000000000218,7.960000000000036,0,2285,0,0,6,,,175441743,94504436,19879830,208841,53667168,1801747,278809,2139
run_438,57.10000000000218,3.8599999999999,0,2281,0,0,6,,,161632895,96272384,21013286,240867,55717771,1763578,266609,1873
run_439,60.79999999999927,0.03999999999996362,0,2292,0,0,7,,,149139297,101762998,23844975,282777,55667020,1598852,267721,663
run_440,59.099999999998545,0.16000000000008185,0,2224,0,0,6,,,156837209,95981451,21369016,263233,55656362,1749711,267222,919
run_441,52.900000000001455,8.049999999999955,0,2284,0,0,7,,,174902216,93725469,19829786,205353,52929281,1826526,282617,1199
run_442,56.60000000000218,3.8300000000001546,0,2271,0,0,8,,,158695045,96551174,21524085,259483,55732159,1760786,269128,1429
run_443,52.5,8.019999999999982,0,2285,0,0,6,,,174843859,92301528,19983633,205193,52453100,1801066,277654,1377
run_444,60.400000000001455,0.029999999999972715,0,2287,0,0,6,,,159292573,96295850,21253517,261987,55612665,1748418,263157,936
run_445,51.70000000000073,7.980000000000018,0,2287,0,0,6,,,168121614,91448291,19902272,211753,55455140,1790030,285756,507
run_446,60.29999999999927,0.01999999999998181,0,2283,0,0,5,,,150301081,99204239,22907116,275599,55864959,1679504,270781,400
run_447,52.29999999999927,8.009999999999991,0,2285,0,0,8,,,169211055,92735226,19940610,212317,55362564,1778000,270068,1431
run_448,60.70000000000073,0.029999999999972715,0,2293,0,0,6,,,150571789,99538868,22947531,277588,55837227,1666783,270701,533
run_449,55.900000000001455,3.990000000000009,0,2272,0,0,7,,,166265008,93799682,20260460,217980,55786462,1797995,273719,475
run_450,60.19999999999709,0.009999999999990905,0,2276,0,0,7,,,144868042,102509005,24235517,289265,55856620,1588926,271513,250
run_451,60.60000000000218,0.0,0,2287,0,0,6,,,164300463,94575954,20349269,222345,55552496,1763207,263393,1764
run_452,56.79999999999927,3.8700000000001182,0,2287,0,0,6,,,179892500,93810079,19647060,199866,50573159,1820961,279720,1114
run_453,52.89999999999782,8.039999999999964,0,2291,0,0,7,,,168809712,93226341,19976057,218672,55522940,1787488,269920,1409
run_454,59.70000000000073,0.0,0,2279,0,0,6,,,142167187,101339056,24132368,291019,55866697,1610397,275581,156
run_455,55.400000000001455,3.9500000000000455,0,2291,0,0,6,,,153402369,97025640,21678243,264573,55501801,1728059,262077,435
run_456,60.0,0.0,0,2290,0,0,6,,,168007517,92324218,19941171,215388,55376443,1770393,273489,637
run_457,61.0,0.05999999999994543,0,2272,0,0,7,,,151558238,100700763,23768652,277379,56095947,1652520,278838,651
run_458,61.20000000000073,0.06999999999993634,0,2278,0,0,6,,,172132863,93249623,19660145,204203,53149242,1806558,286638,1360
run_459,56.79999999999927,3.839999999999918,0,2288,0,0,6,,,162283112,94569451,20781419,238065,55688493,1771288,265720,1385
run_460,60.599999999998545,0.03000000000020009,0,2287,0,0,7,,,146943213,101877247,23962510,293152,55869617,1616213,272088,309
run_461,56.19999999999709,4.009999999999991,0,2289,0,0,6,,,163678122,94907162,20608037,229362,55669628,1772309,262202,1327
run_462,56.79999999999927,4.039999999999964,0,2284,0,0,6,,,174888538,93487503,19610053,199762,51329195,1827480,292817,1443
run_463,52.80000000000291,8.029999999999973,0,2287,0,0,5,,,168461685,92637888,19999848,210235,55575415,1772490,265645,1236
run_464,61.099999999998545,0.05999999999994543,0,2285,0,0,7,,,152988558,98948596,23130381,267768,56260512,1684281,278670,792
run_465,52.89999999999782,8.039999999999964,0,2273,0,0,6,,,176496309,93316750,19910882,201556,52321463,1827823,284246,1271
run_466,56.60000000000218,3.8200000000001637,0,2286,0,0,6,,,161118124,96135784,21116648,250437,55489011,1751212,263367,1374
run_467,60.60000000000218,0.029999999999972715,0,2283,0,0,7,,,177642153,92346373,19821506,198874,51752875,1811106,273795,1214
run_468,60.89999999999782,0.0,0,2289,0,0,6,,,164665040,94517077,20529875,222117,55687925,1783746,267520,1150
run_469,60.39999999999782,0.0,0,2287,0,0,6,,,143687904,101766200,24687396,291524,55815897,1589117,282441,404
run_470,57.5,3.9500000000000455,0,2283,0,0,6,,,169141349,94441700,20007633,211566,54554161,1782007,269177,1646
run_471,60.599999999998545,0.029999999999972715,0,2294,0,0,8,,,157173101,97345675,21858051,268344,55557495,1743385,263548,888
run_472,56.89999999999782,4.0499999999999545,0,2280,0,0,6,,,174374839,94614721,19941706,201010,53060048,1805766,283052,2011
run_473,54.20000000000073,7.900000000000091,0,2272,0,0,7,,,170916179,94237836,19877357,209537,54060478,1809668,276862,1937
run_474,58.0,3.8999999999998636,0,2287,0,0,8,,,164767828,94886470,20588158,221897,55488142,1792347,267644,2059
run_475,61.0,0.0500000000001819,0,2286,0,0,6,,,154475290,96827269,22444021,270328,55873759,1712743,273130,1239
run_476,61.30000000000291,0.06999999999993634,0,2285,0,0,6,,,149317212,101116061,24136371,288310,56140652,1614465,275506,621
run_477,57.29999999999927,4.059999999999945,0,2277,0,0,5,,,173458198,93551903,19807710,206227,54149441,1798770,278791,2296
run_478,57.0,3.839999999999918,0,2294,0,0,8,,,156586184,96097665,21808384,261398,55713688,1733169,258998,1742
run_479,61.599999999998545,0.07999999999992724,0,2287,0,0,6,,,152015548,100136354,23265894,270767,55883755,1644068,273083,926
run_480,57.5,4.079999999999927,0,2283,0,0,7,,,174789260,93838782,19820127,204008,52294659,1825285,284987,1803
run_481,62.099999999998545,0.11000000000012733,0,2271,0,0,6,,,173181999,95580473,19772831,205084,52945364,1811120,279756,2077
run_482,57.79999999999927,3.8799999999998818,0,2290,0,0,7,,,167252914,94210140,20356813,215261,55064049,1790900,276403,2596
run_483,59.60000000000218,0.0,0,2287,0,0,6,,,145505790,100357553,23439226,293482,55844205,1628668,273238,234
run_484,52.5,8.009999999999991,0,2288,0,0,5,,,165092021,94334595,20331347,221118,55623655,1789086,267005,1328
run_485,60.80000000000291,0.049999999999954525,0,2282,0,0,7,,,149769478,101003048,23549288,280961,55828630,1640357,273929,551
run_486,51.400000000001455,7.970000000000027,0,2286,0,0,5,,,163226206,94246331,20621275,254338,55507316,1754835,263929,599
run_487,52.099999999998545,8.0,0,2296,0,0,6,,,172985475,92280412,19921796,206734,53680516,1791211,273191,996
run_488,57.0,3.8400000000001455,0,2272,0,0,7,,,158421366,97907590,21953206,260091,55917736,1755044,275646,1586
run_489,56.29999999999927,4.009999999999991,0,2277,0,0,8,,,176351430,92749248,20010397,199544,52453879,1792486,272867,1459
run_490,59.80000000000291,0.0,0,2290,0,0,6,,,149995726,97796064,22502357,278544,55805678,1698281,274171,448
run_491,56.20000000000073,4.0,0,2286,0,0,6,,,171218508,91776215,19960181,208599,54824148,1799624,284688,894
run_492,60.5,0.029999999999972715,0,2289,0,0,7,,,151597062,99011301,22733821,274871,55809273,1676287,270325,624
run_493,56.29999999999927,4.009999999999991,0,2281,0,0,7,,,171088010,92767458,19970121,210596,55267738,1782761,279657,1459
run_494,60.29999999999927,0.01999999999998181,0,2290,0,0,7,,,150062580,99806723,23020223,274937,55667601,1650507,271477,521
run_495,52.29999999999927,8.009999999999991,0,2290,0,0,6,,,168048855,93609900,20106660,216847,55516878,1768462,265694,1188
run_496,56.0,4.0,0,2271,0,0,7,,,144127137,103177173,24550810,297196,56140760,1603053,279437,236
run_497,56.599999999998545,3.8200000000001637,0,2280,0,0,6,,,162634314,93701562,20410329,225392,55713914,1760980,265587,1168
run_498,60.400000000001455,0.01999999999998181,0,2288,0,0,6,,,172119429,92494552,19792488,203089,52517729,1833696,281443,1201
run_499,55.900000000001455,4.0,0,2287,0,0,5,,,160972143,94724745,20911318,260659,55666327,1774869,267605,816
run_500,52.60000000000218,7.829999999999927,0,2289,0,0,5,,,174848308,92831566,19925779,204149,53155326,1798944,277245,1452
run_501,56.400000000001455,4.019999999999982,0,2283,0,0,6,,,155672899,97145903,22082404,265293,55691430,1733802,265688,957
run_502,55.5,3.980000000000018,0,2288,0,0,6,,,166535247,91574048,19895068,214994,55413132,1779788,277842,899
run_503,59.900000000001455,0.0,0,2283,0,0,5,,,142745625,101333517,24387224,286851,55916299,1609283,281558,254
run_504,56.70000000000073,3.8299999999999272,0,2275,0,0,7,,,162303466,95405959,20775353,225380,55804749,1776261,273312,960
run_505,52.5,8.019999999999982,0,2287,0,0,7,,,176712529,92314992,19834975,199891,51882057,1806757,277375,2064
run_506,57.0,3.8400000000001455,0,2282,0,0,6,,,163088050,95357954,20831979,218640,55820872,1781872,273249,1180
run_507,60.5,0.03999999999996362,0,2289,0,0,6,,,148197453,101258798,23918832,286482,55822606,1626926,275165,555
run_508,59.099999999998545,0.16000000000008185,0,2284,0,0,7,,,159267379,95367539,21009868,261451,55493138,1751765,262978,518
run_509,51.89999999999782,7.990000000000009,0,2285,0,0,6,,,170214538,90995628,19976234,205152,55002684,1785989,280189,1173
run_510,60.70000000000073,0.03999999999996362,0,2289,0,0,7,,,152079836,98075822,22908122,274821,56051451,1682136,270846,969
run_511,56.400000000001455,4.019999999999982,0,2283,0,0,6,,,171838125,93064928,19912183,210291,54882298,1797857,278070,1213
run_512,60.70000000000073,0.03999999999996362,0,2270,0,0,7,,,155156160,98409789,22293213,266414,55840471,1710289,271622,1079
run_513,59.5,0.0,0,2286,0,0,6,,,166301774,92345096,19974437,214631,55460298,1779445,274996,586
run_514,60.599999999998545,0.009999999999990905,0,2288,0,0,7,,,146907307,99591354,23542961,282505,56025148,1646018,274213,562
run_515,52.400000000001455,8.009999999999991,0,2290,0,0,5,,,167099392,94314409,20070297,215712,55598912,1777952,266900,1652
run_516,61.0,0.049999999999954525,0,2276,0,0,6,,,152293281,100187692,23427396,277217,55983719,1643590,275706,701
run_517,52.29999999999927,8.019999999999982,0,2289,0,0,8,,,171898558,91964236,20035301,211559,54676009,1767566,264849,1402
run_518,61.20000000000073,0.0,0,2287,0,0,6,,,153564809,97120580,23020823,263426,56396659,1689781,271128,3717
run_519,56.79999999999927,3.900000000000091,0,2277,0,0,6,,,176117705,93625055,19953679,205288,52191478,1828526,279267,1361
run_520,57.0,3.839999999999918,0,2273,0,0,7,,,162626340,95636732,20921663,220921,55731124,1774603,269673,1525
run_521,60.400000000001455,0.01999999999998181,0,2289,0,0,7,,,146524415,101531100,23901451,289516,55790890,1609736,272485,362
run_522,57.5,3.8799999999998818,0,2287,0,0,6,,,166645376,95089010,20478662,216857,55004187,1795310,269139,2246
run_523,60.89999999999782,0.049999999999954525,0,2291,0,0,6,,,158649526,97569953,21875198,261219,55780720,1718356,265692,1281
run_524,57.29999999999927,3.8700000000001182,0,2281,0,0,6,,,174956175,93314742,19822252,204076,51186644,1833759,288526,1528
run_525,55.5,4.180000000000064,0,2283,0,0,6,,,160013590,95667021,20930671,255815,55370788,1739635,260463,939
run_526,56.29999999999927,4.009999999999991,0,2297,0,0,5,,,171430676,92494680,20015114,205027,54057148,1784278,275940,1950
run_527,60.599999999998545,0.029999999999972715,0,2270,0,0,8,,,156512277,99646810,22566441,268205,55912008,1711915,274974,1466
run_528,51.599999999998545,7.970000000000027,0,2275,0,0,7,,,167064324,91494719,19970823,208880,55395363,1776318,280774,650
run_529,59.29999999999927,0.0,0,2285,0,0,6,,,139930706,102542867,24406825,293065,55758563,1582258,272247,125
run_530,56.69999999999709,3.8099999999999454,0,2288,0,0,7,,,158800986,96551608,21500694,264302,55778414,1772273,269542,1312
run_531,52.70000000000073,8.029999999999973,0,2286,0,0,5,,,175643505,93453648,19917272,202234,52750668,1810586,272161,1900
run_532,60.69999999999709,0.0,0,2277,0,0,8,,,162534277,95993210,20876403,244460,55522023,1763528,263885,1886
run_533,60.80000000000291,0.0,0,2291,0,0,6,,,179577125,93142780,19632353,193412,50766749,1808334,275998,2073
run_534,52.70000000000073,7.910000000000082,0,2289,0,0,6,,,168351403,94625937,20096689,216641,55500900,1783051,266028,1775
run_535,60.79999999999927,0.03999999999996362,0,2272,0,0,6,,,151182203,100539090,22983652,277180,55998984,1668916,276815,1024
run_536,56.89999999999782,4.039999999999964,0,2281,0,0,5,,,167931642,92141363,19567918,209472,54136272,1824875,282396,2704
run_537,56.70000000000073,4.039999999999964,0,2284,0,0,6,,,158977932,97654428,21434880,264904,55649685,1759227,266584,1413
run_538,56.79999999999927,4.039999999999964,0,2288,0,0,6,,,176880138,93630455,19949671,203545,52593282,1812235,274893,2189
run_539,61.0,0.0,0,2285,0,0,7,,,164335043,95082112,20425303,223812,55571614,1778582,266548,1747
run_540,60.70000000000073,0.0,0,2286,0,0,6,,,149245366,101336528,23311999,280157,55678834,1627779,267434,1102
run_541,56.80000000000291,3.9300000000000637,0,2292,0,0,7,,,171223775,93203036,19954960,212440,55369763,1772155,277545,2200
run_542,60.79999999999927,0.03999999999996362,0,2284,0,0,9,,,153898265,99844889,22656435,274387,55897985,1689816,271280,1116
run_543,61.900000000001455,0.10000000000013642,0,2270,0,0,6,,,177565616,95138720,19658247,201381,51357212,1848861,284490,2423
run_544,52.400000000001455,8.019999999999982,0,2286,0,0,7,,,168759523,93570481,20045052,214078,55297233,1773258,266012,2064
run_545,60.400000000001455,0.029999999999972715,0,2282,0,0,6,,,148567677,100797151,23264283,281328,55813302,1643545,270798,778
run_546,48.60000000000218,12.019999999999982,0,2286,0,0,7,,,170893585,93253286,19950473,214545,55402213,1785200,278534,1568
run_547,59.599999999998545,0.0,0,2284,0,0,6,,,140594319,102015235,24108967,288639,55808705,1607978,272224,413
run_548,56.20000000000073,4.0,0,2288,0,0,6,,,162075496,95646088,20711621,256645,55453722,1745416,259624,1100
run_549,52.10000000000218,7.710000000000036,0,2287,0,0,7,,,168495009,90177507,19938426,202783,55362824,1786536,280849,783
run_550,60.69999999999709,0.03999999999996362,0,2287,0,0,5,,,156098249,97768655,21944966,278614,55816883,1748076,271724,795
run_551,56.79999999999927,4.040000000000191,0,2272,0,0,6,,,177094023,93733489,20001522,201871,52696895,1814897,273868,2536
run_552,56.900000000001455,3.839999999999918,0,2283,0,0,6,,,162826205,95353795,20592487,237381,55587907,1763672,263367,2098
run_553,60.5,0.01999999999998181,0,2285,0,0,8,,,145939219,102184831,23944130,291001,55758900,1596894,268974,818
run_554,56.79999999999927,3.8299999999999272,0,2288,0,0,6,,,166346916,94314557,20059265,222051,55518564,1781882,265228,1703
run_555,59.70000000000073,0.0,0,2279,0,0,6,,,141695509,103593360,24928751,289662,55928366,1567102,277661,413
run_556,55.900000000001455,3.980000000000018,0,2292,0,0,5,,,153230596,97533144,21776929,266102,55396762,1728086,260574,745
run_557,55.60000000000218,3.980000000000018,0,2290,0,0,7,,,163800241,93624285,20344105,227907,55524737,1774389,265498,1030
run_558,60.89999999999782,0.049999999999954525,0,2275,0,0,6,,,148178512,101426041,23790922,283316,55987368,1635285,278466,601
run_559,60.0,0.010000000000218279,0,2273,0,0,7,,,163378723,94834612,20544114,227717,55511203,1764023,263961,1854
run_560,60.5,0.029999999999972715,0,2287,0,0,7,,,145381463,101815648,23963575,286573,55757547,1595651,269795,487
run_561,56.80000000000291,3.8299999999999272,0,2286,0,0,6,,,160641903,95517097,21113278,237752,55789977,1773052,266808,1614
run_562,55.89999999999418,3.990000000000009,0,2292,0,0,5,,,140835918,103611179,25134528,293816,55866492,1559226,277047,223
run_563,60.200000000004366,0.01999999999998181,0,2275,0,0,5,,,153761465,97328885,21902460,267052,55774602,1741354,266198,721
run_564,60.5,0.029999999999972715,0,2292,0,0,7,,,172876065,92620071,19867586,205988,54304583,1779830,271360,1977
run_565,60.30000000000291,0.01999999999998181,0,2293,0,0,5,,,152384660,98675286,22552859,272378,55656911,1681535,268582,930
run_566,60.69999999999709,0.03999999999996362,0,2270,0,0,6,,,168670353,93618719,19885677,212872,54651036,1819457,278127,4123
run_567,59.69999999999709,0.0,0,2275,0,0,7,,,146636362,99843283,23319810,283068,55723458,1643805,272126,647
run_568,52.5,8.009999999999991,0,2289,0,0,7,,,169720099,92067922,19856888,212767,55475639,1786735,275128,1428
run_569,60.900000000001455,0.0500000000001819,0,2288,0,0,6,,,151390634,100295907,23027334,279133,55851974,1662413,271206,1011
run_570,60.30000000000291,0.01999999999998181,0,2288,0,0,6,,,170709701,92487404,19969156,212450,55361434,1788870,275881,1786
run_571,60.599999999998545,0.03999999999996362,0,2280,0,0,7,,,151671433,100712452,23102271,271761,55847823,1662748,273883,853
run_572,56.0,4.0,0,2289,0,0,6,,,169296462,92592027,20012119,209243,55202762,1759075,268021,1591
run_573,60.200000000004366,0.009999999999990905,0,2287,0,0,6,,,146052174,102502007,24170606,285431,55779917,1590520,271386,623
run_574,57.19999999999709,3.849999999999909,0,2272,0,0,7,,,165729414,94294004,20577838,215718,55800307,1800689,274586,1887
run_575,60.0,0.0,0,2281,0,0,6,,,143720169,101736733,23883680,290720,55743368,1607493,269293,479
run_576,60.30000000000291,0.0,0,2285,0,0,6,,,162328624,96483841,21133753,253435,55591304,1762647,264713,1622
run_577,52.900000000001455,7.860000000000127,0,2287,0,0,5,,,176920178,93760118,19936564,205226,51399453,1824980,272012,2220
run_578,56.5,3.8199999999999363,0,2287,0,0,7,,,163889487,94825342,20502190,244587,55545731,1764116,261713,1615
run_579,59.400000000001455,0.0,0,2285,0,0,5,,,168728861,90416064,20019618,206613,55196946,1782191,276486,984
run_580,60.0,0.0,0,2294,0,0,5,,,147141507,99254308,22750408,283969,55629119,1668682,265382,503
run_581,52.599999999998545,8.009999999999991,0,2280,0,0,5,,,166296290,94322903,20140854,217340,55648354,1780760,267190,1993
run_582,61.19999999999709,0.07000000000016371,0,2273,0,0,8,,,149371256,99298359,24085656,283021,56753437,1659695,283050,3443
run_583,56.099999999998545,4.009999999999991,0,2285,0,0,6,,,171800606,92118984,19996451,208127,54918127,1771803,270292,1603
run_584,60.299999999995634,0.01999999999998181,0,2285,0,0,6,,,150676559,99882674,22853175,279812,55818121,1660935,269324,724
run_585,59.69999999999709,0.0,0,2285,0,0,6,,,164713957,93956068,20259502,223358,55581749,1776334,265091,962
run_586,60.30000000000291,0.009999999999990905,0,2281,0,0,6,,,144111602,103420144,24550273,293559,55820677,1583869,272415,474
run_587,61.299999999995634,0.0,0,2292,0,0,6,,,165704723,94943028,21073878,217467,55507575,1769222,262408,2961
run_588,60.799999999995634,0.0,0,2283,0,0,6,,,156648666,99042535,22517303,262205,55566512,1676771,266028,1259
run_589,52.80000000000291,7.960000000000036,0,2284,0,0,7,,,172467127,94060571,19883585,210235,53892400,1804862,282980,1859
run_590,57.19999999999709,3.8599999999999,0,2271,0,0,6,,,160402063,97801795,21843536,261660,55712609,1740307,267503,1963
run_591,60.39999999999418,0.029999999999972715,0,2285,0,0,6,,,177430454,92307214,19836979,199892,52142692,1803035,274450,2548
run_592,56.599999999998545,3.8299999999999272,0,2287,0,0,7,,,161071969,96612884,21025816,261339,55541158,1752338,263586,1829
run_593,60.099999999998545,0.009999999999990905,0,2287,0,0,5,,,169769879,90840143,19703730,206750,53991678,1829915,289011,812
run_594,56.80000000000291,3.839999999999918,0,2283,0,0,6,,,160664399,96301765,21209732,269394,55682318,1768829,266326,1286
run_595,56.200000000004366,4.009999999999991,0,2285,0,0,6,,,174677800,91946025,20046484,202124,53007512,1791854,270935,2303
run_596,60.599999999998545,0.03999999999996362,0,2293,0,0,7,,,155821526,97390612,22102124,264823,55768055,1715569,266504,1694
run_597,61.80000000000291,0.0,0,2272,0,0,6,,,182535988,95123158,19632059,197919,50164173,1856737,290140,2279
run_598,57.0,3.9500000000000455,0,2276,0,0,6,,,173135180,93966929,19933863,205994,53758114,1787622,278902,1824
run_599,60.599999999998545,0.03999999999996362,0,2287,0,0,6,,,157568376,97551959,21777828,269672,55575758,1718291,268112,1459
run_600,52.599999999998545,8.029999999999973,0,2287,0,0,6,,,175171267,93162435,19925385,203587,52808158,1815669,280956,2024
run_601,57.400000000001455,3.8700000000001182,0,2291,0,0,6,,,154856113,94238459,21760894,228349,56335638,1778257,280861,4040
run_602,61.80000000000291,0.0,0,2279,0,0,6,,,158039645,97417035,22348426,263510,56103566,1709402,272020,1952
run_603,52.0,7.889999999999873,0,2291,0,0,7,,,173355066,91287664,20015986,196790,53592703,1782498,272951,1132
run_604,61.0,0.0,0,2290,0,0,6,,,156715936,97727349,22015474,265342,55705407,1705930,269729,1167
run_605,52.400000000001455,7.870000000000118,0,2272,0,0,6,,,171128744,92096145,19757433,204524,53633672,1836702,287575,867
run_606,56.299999999995634,4.009999999999991,0,2278,0,0,6,,,157724409,96600801,21502711,264358,55626829,1745329,266349,744
run_607,52.5,8.019999999999982,0,2288,0,0,7,,,171882201,93096556,19838064,205326,53605718,1806592,277105,2102
run_608,60.400000000001455,0.01999999999998181,0,2287,0,0,8,,,156160769,97354520,21931303,267562,55806486,1744080,270044,1151
run_609,52.099999999998545,7.990000000000009,0,2289,0,0,8,,,167337387,90790423,19860780,214893,55459715,1805180,274111,977
run_610,60.400000000001455,0.029999999999972715,0,2284,0,0,6,,,150830251,98836315,22546220,276430,55730037,1685113,273246,597
run_611,56.400000000001455,4.019999999999982,0,2287,0,0,6,,,170691391,92308076,19936023,207267,55281710,1767003,280455,1410
run_612,60.69999999999709,0.049999999999954525,0,2285,0,0,6,,,153949103,100004837,22798931,268820,55900203,1672430,273765,837
run_613,56.5,4.019999999999982,0,2273,0,0,6,,,169623360,92301469,19853930,210109,54530666,1812164,286390,694
run_614,56.19999999999709,4.010000000000218,0,2286,0,0,6,,,154472074,96896449,21712245,266615,55544068,1737930,264787,623
