,cpu_time_diff_ms,sys_time_diff_ms,rss_diff_kb,pagefault_soft_diff,pagefault_hard_diff,ctx_voluntary_diff,ctx_involuntary_diff,bpe_time_us,output_size_bytes,instructions,cpu_cycles,branch_instructions,branch_misses,l1d_access,l1d_miss,l3_access,l3_miss
run_224,60.79999999999927,4.048000000000002,0,2718,0,0,7,,,177882366,100683188,19574539,198689,51495189,1840397,286265,6254
run_225,61.5,4.086000000000013,0,2721,0,0,7,,,172553728,100866431,21188794,211107,52925023,1724511,277140,7829
run_226,62.80000000000109,0.16399999999998727,0,2722,0,0,6,,,184387346,95364063,19526848,194675,50298094,2121307,340770,1158
run_227,65.0,0.05999999999994543,0,2722,0,0,6,,,198130389,101623019,20444367,183000,46981964,2129380,344494,6244
run_228,57.70000000000073,7.863000000000056,0,2719,0,0,7,,,186980019,101500448,19609024,192930,49009847,1916549,293969,9099
run_229,57.100000000000364,8.062000000000012,0,2719,0,0,6,,,178298600,100410205,19707170,194545,50953711,1840286,276895,7664
run_230,61.600000000000364,0.09600000000000364,0,2723,0,0,5,,,185744477,93863875,19746773,193589,49810262,1860165,275569,1004
run_231,61.5,4.088000000000079,0,2719,0,0,6,,,198247634,103461792,20555089,188431,47459175,2132497,368722,7530
run_232,66.69999999999891,0.0,0,2719,0,0,6,,,197972682,102976806,20922056,184038,46631666,2075983,354360,9638
run_233,60.100000000000364,3.935999999999922,0,2717,0,0,7,,,187429735,97124857,19351295,192705,48733278,2134562,350729,1709
run_234,61.600000000000364,3.775000000000091,0,2721,0,0,7,,,166593603,100817700,22748295,229868,53453833,1725970,283492,10888
run_235,52.5,12.029999999999973,0,2717,0,0,5,,,197100078,97380725,19346545,184085,46961989,2173357,349879,1998
run_236,61.0,4.0610000000000355,0,2718,0,0,6,,,182074985,100620695,19715239,200041,50597543,1874559,286992,5946
run_237,66.5,0.14800000000002456,0,2723,0,0,6,,,178321992,102597413,19913007,196211,50789281,2000639,335062,9518
run_238,59.0,3.5670000000000073,0,2724,0,0,6,,,160781872,98586274,22003879,254253,55977965,1899773,329953,999
run_239,64.89999999999964,0.05899999999996908,0,2720,0,0,6,,,174348689,101061652,20310946,211246,52678104,2012717,333418,4343
run_240,53.79999999999927,8.105999999999995,0,2719,0,0,6,,,177694275,94491447,19798680,199362,53091356,2052153,342565,1306
run_241,56.80000000000109,8.04600000000005,0,2720,0,0,6,,,195978399,98909934,19359014,189036,47506858,2167244,343847,2613
run_242,57.0,4.062000000000012,0,2722,0,0,6,,,159786409,98705268,21470457,265184,55840642,1718435,264906,697
run_243,60.399999999999636,4.027999999999906,0,2718,0,0,8,,,202151415,100375752,20463326,181327,46004266,1867686,284433,5980
run_244,58.600000000000364,7.911999999999921,0,2723,0,0,7,,,190207005,104018011,20476807,186891,48113175,2101623,347592,7827
run_245,62.100000000000364,3.8829999999999245,0,2723,0,0,7,,,193381309,101835656,19775434,185972,47938114,2124805,347515,8438
run_246,62.29999999999927,3.897999999999911,0,2723,0,0,6,,,188615782,102692033,19484696,190342,48909473,1921271,297249,8608
run_247,59.5,3.9689999999999372,0,2718,0,0,6,,,169775780,98743548,20242170,213840,53512801,2029956,332657,4655
run_248,60.29999999999927,4.015999999999963,0,2718,0,0,6,,,193491899,97587535,19505418,185634,48147807,2110193,335504,1464
run_249,61.70000000000073,3.7350000000000136,0,2722,0,0,6,,,173177458,100512075,20448643,208745,52346993,1766452,278889,5271
run_250,61.80000000000109,0.1129999999999427,0,2721,0,0,6,,,182326114,94382903,19756378,200450,51273527,1874261,289966,1199
run_251,60.599999999998545,4.037000000000035,0,2720,0,0,6,,,193705831,99998279,19380983,187182,48272830,2152519,342538,4655
run_252,61.5,0.09299999999996089,0,2722,0,0,7,,,161923473,98487217,21595445,257891,55558657,1901301,317645,832
run_253,65.60000000000036,0.09500000000002728,0,2724,0,0,6,,,204732652,103453897,21358120,175937,45028340,1724751,297264,6784
run_254,62.599999999998545,4.159999999999968,0,2722,0,0,6,,,203183875,104589788,21964812,179231,44975262,1979241,355795,8408
run_255,63.100000000000364,3.9429999999999836,0,2720,0,0,7,,,178046156,104856021,20265751,202748,50912282,2014427,342675,8226
run_256,62.69999999999891,0.0,0,2717,0,0,8,,,163001114,97990603,21665021,235574,55897975,1706226,268595,1101
run_257,65.20000000000073,0.0039999999999054126,0,2719,0,0,5,,,175516077,100702644,19832625,206383,51659222,1785095,275967,6078
run_258,54.399999999999636,8.1400000000001,0,2719,0,0,5,,,185257195,95303123,19482688,197208,49891667,2114938,339912,1165
run_259,65.39999999999964,0.08000000000004093,0,2720,0,0,6,,,199422907,101848910,20849121,181727,46588948,1843115,298308,6048
run_260,57.899999999999636,7.877000000000066,0,2722,0,0,7,,,191405456,101072940,19698617,185671,47896350,1886330,286394,7978
run_261,54.5,7.908999999999992,0,2723,0,0,7,,,171051415,94068813,19862361,206539,55305742,1825884,274141,1277
run_262,57.69999999999891,7.86099999999999,0,2720,0,0,7,,,182038342,102425398,19414024,195461,50209022,2129109,358856,6242
run_263,64.80000000000109,0.047000000000025466,0,2716,0,0,7,,,171175899,101825850,20750425,212726,52396198,1743203,272876,8712
run_264,52.70000000000073,12.044999999999959,0,2721,0,0,6,,,190745694,100515778,19494905,187496,47995771,1905865,290312,8099
run_265,62.0,3.879000000000019,0,2721,0,0,7,,,183103584,102726400,19465724,192533,49596681,2142579,353408,8159
run_266,66.0,0.0,0,2720,0,0,7,,,177988991,103263357,19978306,200396,50707844,2029840,333637,8011
run_267,65.90000000000146,0.0,0,2717,0,0,7,,,174289223,103892318,20790107,209987,51280238,1993144,339107,8453
run_268,65.29999999999927,0.08199999999999363,0,2724,0,0,8,,,202209030,101658909,21219439,175477,45281022,1768427,289111,8888
run_269,65.59999999999854,0.09200000000009823,0,2723,0,0,7,,,192532399,101686819,20545794,188831,47686965,1872651,294876,8476
run_270,54.0,11.879000000000019,0,2719,0,0,8,,,189009975,103203106,19496914,189298,48926810,2171946,364118,8742
run_271,58.0,7.8799999999999955,0,2716,0,0,6,,,183690222,101646413,19525070,188689,49399751,1882155,289134,7926
run_272,65.40000000000146,4.089999999999918,0,2719,0,1,7,,,218664603,105978072,19163435,174683,40319243,1919109,333904,14747
run_273,55.400000000001455,4.199999999999932,0,2722,0,0,5,,,161338566,96471628,20706695,261850,55594772,1971055,322193,671
run_274,60.5,4.029999999999973,0,2720,0,0,6,,,200835297,99109150,20529567,182681,46218287,2139883,349620,4722
run_275,56.60000000000218,8.029999999999973,0,2721,0,0,7,,,179526864,100779433,19647276,195665,50714951,2120079,343406,8685
run_276,60.5,4.0300000000002,0,2722,0,0,7,,,168753133,98663398,21598424,218908,54743518,1901906,325002,8632
run_277,57.20000000000073,7.829999999999927,0,2723,0,0,9,,,187742807,100150983,19780570,200402,49359611,1884336,288138,8367
run_278,61.60000000000218,0.08999999999991815,0,2719,0,0,5,,,158632924,98861826,22073141,265245,56013983,1709286,274231,750
run_279,55.20000000000073,7.9500000000000455,0,2718,0,0,7,,,197560348,96209786,19611274,181851,47345086,1898557,289126,3807
run_280,57.400000000001455,4.079999999999927,0,2721,0,0,6,,,156669999,99284048,22444080,268907,55973341,1871867,334720,512
run_281,59.79999999999927,3.980000000000018,0,2719,0,0,6,,,197984327,99437646,19527722,186480,46900718,2142067,342940,5588
run_282,56.69999999999709,8.040000000000191,0,2719,0,0,7,,,176323361,100156647,19781963,201629,51570284,2044127,329027,7149
run_283,55.80000000000291,7.990000000000009,0,2581,0,0,7,,,179599966,96346924,19815298,192402,49413482,1819156,279739,7940
run_284,61.099999999998545,0.05999999999994543,0,2664,0,0,5,,,154904763,100579389,22283933,271057,55772777,1654252,268791,965
run_285,64.10000000000218,0.0,0,1761,0,0,6,,,178885225,97404158,19437111,195092,50422899,1868925,294177,5817
run_286,61.60000000000218,4.099999999999909,88,2646,0,0,7,,,179591254,102477921,19617633,196535,50927191,2086882,343145,8145
run_287,65.79999999999927,0.11000000000012733,0,2718,0,0,7,,,174494414,101629759,20625375,207694,51664792,1993955,336107,7465
run_288,57.099999999998545,8.059999999999945,0,2721,0,0,7,,,197428104,100504982,20815637,182412,46318858,1857283,296499,8027
run_289,62.70000000000073,3.9200000000000728,0,2719,0,0,7,,,196272276,103569226,20898861,186178,47287499,2104040,359659,7703
run_290,59.19999999999709,7.9500000000000455,0,2719,0,0,7,,,201807294,103994271,21310778,180646,45624950,1742513,297439,7463
run_291,61.79999999999927,4.119999999999891,0,2721,0,0,7,,,203199163,101137506,20909620,177099,45019043,2042369,343127,7397
run_292,57.70000000000073,7.870000000000118,0,2720,0,0,9,,,193994619,100550157,19439896,180463,47517653,1902395,298802,7241
run_293,62.5,3.9099999999998545,0,2721,0,0,8,,,188051632,103610432,19579110,189639,48794484,2142057,352619,7401
run_294,54.20000000000073,7.880000000000109,0,2719,0,0,6,,,170911271,94612936,19997036,211038,55688944,1820415,279945,1045
run_295,60.20000000000073,4.009999999999991,0,2717,0,0,6,,,179136198,97837718,19683349,200538,51514229,1861764,283779,2780
run_296,56.79999999999927,8.059999999999945,0,2720,0,0,6,,,193183838,100197633,19560895,183218,47258880,1911622,287919,7398
run_297,61.39999999999782,3.839999999999918,0,2721,0,0,7,,,183618508,101926389,19690181,196579,49845807,2134449,346767,7397
run_298,65.19999999999709,0.07000000000016371,0,2720,0,0,6,,,174791214,101305394,20368376,207147,51735428,2018017,334507,7248
run_299,57.20000000000073,8.079999999999927,0,2719,0,0,7,,,198150794,101086693,20747740,182348,46029862,1845160,291200,7425
run_300,56.900000000001455,7.7999999999999545,0,2724,0,0,7,,,187271305,100143684,19793731,189290,49336776,2112530,335191,7224
run_301,65.20000000000073,0.07000000000016371,0,2721,0,0,7,,,174711154,102863979,20750326,216471,52181211,2007814,339903,7464
run_302,56.39999999999782,8.029999999999973,0,2728,0,0,8,,,193223568,100941805,19540189,189832,47692369,1898583,285671,6650
run_303,65.0,0.05999999999994543,4,2713,0,0,6,,,168926228,99195363,19988618,213835,51838982,2081349,345980,10771
run_304,63.599999999998545,7.970000000000027,0,2721,0,1,6,,,219239571,107689640,20825281,170749,38621485,1716374,287107,19601
run_305,64.5,0.03999999999996362,0,2721,0,0,7,,,170205881,99130955,20854014,214200,53457852,1761638,273602,7355
run_306,61.5,3.8400000000001455,0,2719,0,0,8,,,193063656,101946040,19801641,187919,48002511,2147977,353762,8150
run_307,57.79999999999927,3.8599999999999,0,2722,0,0,7,,,165821254,95305066,20080250,211041,55571065,1772538,261462,1330
run_308,64.0,0.0,0,2723,0,0,7,,,172406118,99584578,20377626,211115,53365240,1732606,276931,6036
run_309,61.900000000001455,3.8600000000001273,0,2720,0,0,8,,,196107164,100963608,19390621,188693,47957985,1929837,297779,7423
run_310,61.60000000000218,3.849999999999909,0,2718,0,0,7,,,182582297,101283347,19479345,190221,49939097,2126985,350958,7343
run_311,61.900000000001455,4.119999999999891,0,2720,0,0,6,,,179204948,102341142,19495070,198863,50760716,1834418,281966,7544
run_312,61.79999999999927,3.730000000000018,0,2723,0,0,7,,,172716544,101287356,20671657,214501,52223496,1762405,280018,7735
run_313,65.79999999999927,0.11999999999989086,0,2720,0,0,6,,,195637487,102781234,20912402,183633,46556764,2075758,345689,8070
run_314,58.599999999998545,3.9200000000000728,0,2721,0,0,5,,,185112133,95265461,19597836,196567,50805993,2089104,335938,1250
run_315,60.19999999999709,4.019999999999982,0,2722,0,0,9,,,191209276,98272218,19418939,184939,48645872,1890981,287779,4393
run_316,61.89999999999782,0.12000000000011823,0,2724,0,0,5,,,161218843,98106161,21731885,261170,56032444,1928530,328172,1027
run_317,65.09999999999854,0.0,0,2721,0,0,8,,,172379504,99731916,20596816,211268,52972834,2012314,340742,4498
run_318,61.29999999999927,0.0,0,2719,0,0,6,,,178320824,92968846,20056515,200545,54172913,1831135,276037,775
run_319,60.0,3.9199999999998454,0,2720,0,0,8,,,179814591,97955786,19758409,200539,51632316,1862750,279460,3987
run_320,61.599999999998545,4.0900000000001455,0,2722,0,0,8,,,193257284,102383843,20749149,185283,47313070,1862707,290549,7990
run_321,58.10000000000218,7.879999999999882,0,2719,0,0,7,,,195596007,101850757,20294695,185263,47037616,2130098,351773,7165
run_322,57.400000000001455,7.8400000000001455,0,2722,0,0,8,,,188001052,100125007,19649405,190748,48969271,2144077,342110,7067
run_323,57.0,8.069999999999936,0,2724,0,0,7,,,174591567,100293487,19753448,203694,51654772,1807770,267791,6804
run_324,61.599999999998545,4.099999999999909,0,2721,0,0,7,,,200572961,102434481,21208005,181941,45598693,1788805,296492,7458
run_325,62.20000000000073,4.1400000000001,0,2728,0,0,7,,,200755994,102702182,21003090,183780,46162860,1814713,296524,7656
run_326,61.29999999999927,4.079999999999927,0,2713,0,0,6,,,194789739,101370588,19581350,188705,47470697,1907154,285644,7492
run_327,65.40000000000146,0.0,0,2720,0,0,7,,,184348123,101350505,19583658,193021,49577216,1898416,287205,7383
run_328,65.90000000000146,0.0,0,2721,0,0,8,,,178746356,102769713,19554200,202925,50989851,1825187,281833,7962
run_329,66.0,0.09000000000014552,0,2717,0,0,7,,,176998414,102014066,19941334,203648,51455019,1795702,275540,7823
run_330,53.19999999999709,8.069999999999936,0,2590,0,0,5,,,173524752,89869198,19869061,197264,52736408,1803901,279867,1713
run_331,60.39999999999782,3.7799999999999727,0,2569,0,0,7,,,180933823,95527035,19562579,192588,50483258,2079919,346998,4922
run_332,65.39999999999782,0.07999999999992724,0,2565,0,0,7,,,167407826,99235599,21751705,215470,52576430,1737773,283958,8395
run_333,66.5,0.14999999999986358,0,2619,0,0,6,,,194317481,101210382,20991916,180495,46136601,1962181,353625,8382
run_334,61.20000000000073,4.069999999999936,0,2481,0,0,6,,,163915741,97953090,22144943,234431,53795798,1715245,279698,7482
run_335,54.10000000000218,7.8900000000001,0,2493,0,0,7,,,179165387,95313776,19919452,200455,53373067,2066456,332087,1980
run_336,63.400000000001455,7.970000000000027,0,2729,0,1,8,,,220159710,108435452,19124698,170237,37856742,1937948,343281,20857
run_337,65.90000000000146,0.0,0,2722,0,0,7,,,178375146,103169211,19794062,202566,50810794,2038785,336487,8051
run_338,65.79999999999927,0.0,0,2724,0,0,8,,,177293886,99791853,19620707,196088,51325153,2038847,332892,7894
run_339,63.79999999999927,0.0,0,2726,0,0,6,,,192363476,97963380,19517382,185427,47925260,1869358,281525,5471
run_340,61.900000000001455,3.8599999999999,0,2722,0,0,7,,,190679880,102476663,19904198,192875,49391829,1896506,290528,7097
run_341,62.0,4.120000000000118,0,2720,0,0,6,,,179446810,102710395,19554984,198396,50840998,2050900,338579,7363
run_342,65.09999999999854,0.06999999999993634,0,2722,0,0,8,,,172258298,100851822,20748866,211122,52680478,1974572,334870,7788
run_343,66.09999999999854,0.13000000000010914,0,2722,0,0,7,,,194730415,103720609,21025863,186133,47192778,1802347,300080,8159
run_344,61.900000000001455,4.119999999999891,0,2720,0,0,6,,,193519268,101972617,20900016,188091,47585594,2132938,356802,9079
run_345,62.400000000001455,3.900000000000091,0,2719,0,0,8,,,193246326,102718234,20701980,180957,47384966,1859144,295093,8679
run_346,54.400000000001455,7.9099999999998545,0,2724,0,0,6,,,176826899,94632541,19801119,199899,53503053,2053327,331022,1173
run_347,64.40000000000146,0.020000000000209184,0,2725,0,0,6,,,187640614,99455728,19791675,192001,49689633,1887946,288538,4639
run_348,58.29999999999927,7.789999999999964,0,2720,0,0,6,,,175698023,103605155,20494646,205873,51620182,1794659,286496,7790
run_349,61.79999999999927,4.120000000000118,0,2720,0,0,7,,,174010004,103426944,21075207,214907,52065029,1964996,338231,8397
run_350,62.0,4.129999999999882,0,2722,0,0,6,,,202353272,104644443,21539692,185315,45126091,2003178,352455,7852
run_351,62.5,4.150000000000091,0,2722,0,0,5,,,205984153,104250305,21428779,180834,44340323,1735509,300940,7163
run_352,62.400000000001455,0.14999999999986358,0,2720,0,0,7,,,186877057,95886659,19504364,192503,49667271,1890126,284686,1866
run_353,65.09999999999854,0.060000000000172804,0,2721,0,0,7,,,201973834,100877368,20964907,176950,45671980,2100242,352612,5040
run_354,61.20000000000073,3.8299999999999272,0,2722,0,0,6,,,187926439,100381759,19741564,189679,48939150,1885252,287214,8273
run_355,61.599999999998545,4.099999999999909,0,2573,0,0,7,,,172354682,99932241,20538401,203518,51148668,2037684,338794,6774
run_356,61.70000000000073,3.759999999999991,0,2621,0,0,7,,,164890154,98663237,21912374,215206,53537981,1744908,283243,8046
run_357,49.79999999999927,12.1099999999999,0,2637,0,0,6,,,171024367,92529065,19666052,205833,53087519,2022976,340150,1008
run_358,61.20000000000073,3.8300000000001546,148,2722,0,0,7,,,196759927,101077380,19408099,190579,48224388,1900774,287378,5147
run_359,56.79999999999927,4.0499999999999545,0,2481,0,0,5,,,150917432,98100634,22648703,273888,55615978,1871873,330066,549
run_360,60.19999999999709,4.019999999999982,0,2372,0,0,6,,,185446919,95688290,19128190,189609,48376863,1878279,298857,4033
run_361,60.79999999999927,0.049999999999954525,0,2565,0,0,6,,,152328356,96272023,22434093,266204,55670456,1891684,324837,637
run_362,56.60000000000218,8.039999999999964,0,2508,0,0,7,,,189292682,98217141,20605929,183142,47520804,2057118,356460,6512
run_363,58.29999999999927,3.900000000000091,0,2529,0,0,8,,,168426046,93901538,20247174,215227,54440720,2030975,333745,1174
run_364,60.20000000000073,4.019999999999982,0,2388,0,0,6,,,177397669,96000436,19561500,199827,51465954,2081679,342337,4009
run_365,60.900000000001455,4.059999999999945,0,2407,0,0,7,,,189010872,98647026,20597629,187837,47374765,2075238,349730,7692
run_366,64.79999999999927,0.0,0,2409,0,0,7,,,177182853,97777095,19565045,199837,50733828,2095368,337839,7458
run_367,64.89999999999782,0.0,0,2411,0,0,7,,,164982440,98513186,21959442,221998,53761377,1971576,337738,7475
run_368,57.0,7.940000000000055,0,2455,0,0,6,,,182919395,98260430,19548562,193139,49014673,2124725,358325,7160
run_369,64.79999999999927,0.049999999999954525,0,2472,0,0,6,,,171756154,96847856,20051249,199546,51317263,2037522,327802,7620
run_370,56.39999999999782,8.029999999999973,0,2469,0,0,6,,,177409389,95749365,19717489,184592,49412600,2113880,370037,10221
run_371,66.69999999999709,0.0,0,2427,0,0,8,,,182619020,101732781,20017172,193650,49496288,2090902,356009,7650
run_372,61.70000000000073,3.7800000000002,0,2392,0,0,7,,,182858235,99253958,19510398,189192,49658284,2103880,350423,7122
run_373,58.0,3.8799999999998818,0,2472,0,0,6,,,155181455,96391937,22339711,265412,55913000,1896515,336600,1148
run_374,64.5,0.029999999999972715,0,2408,0,0,6,,,164732266,97172907,21617467,217914,53807732,1983319,339307,4568
run_375,58.20000000000073,3.880000000000109,0,2413,0,0,6,,,169733414,93629080,19902643,210565,53786655,2041316,342170,1218
run_376,61.099999999998545,3.8199999999999363,0,2401,0,0,7,,,179026430,97835400,19347263,196593,50374062,2105609,361218,4765
run_377,64.70000000000073,0.049999999999954525,0,2464,0,0,6,,,165464413,98433121,21471162,212854,53629020,1946324,343581,7807
run_378,52.89999999999782,12.060000000000173,0,2419,0,0,7,,,181876943,97446072,19577939,189806,48948909,2104220,348547,7342
run_379,61.79999999999927,3.869999999999891,0,2388,0,0,6,,,177399660,99486102,19498486,198609,50650762,2122334,350825,7136
run_380,65.0,0.05999999999994543,0,2394,0,0,6,,,165497242,97291671,21363126,208181,52881897,1981648,335243,7477
run_381,57.099999999998545,8.070000000000164,0,2380,0,0,8,,,185758242,99299628,20281421,189466,48109256,2086832,358309,7839
run_382,65.5,0.0,0,2410,0,0,8,,,181625729,98644082,19406631,194816,49868191,1879717,296429,7828
run_383,65.30000000000291,0.0,0,2228,0,0,7,,,173375493,98756313,19989414,210527,51372382,1850843,277064,7985
run_384,65.09999999999854,0.0,0,2219,0,0,7,,,164053380,97802334,22060434,219959,53947710,1722034,280977,7474
run_385,61.0,3.8099999999999454,0,2232,0,0,7,,,184027529,97500335,19629281,189618,48870079,1867308,289853,7934
run_386,61.5,4.089999999999918,0,2298,0,0,7,,,172478272,99094088,20146256,203221,51322247,1844373,272933,7210
run_387,65.10000000000218,0.07000000000016371,0,2272,0,0,8,,,163631695,98567743,22300848,224350,54113259,1730384,283281,7310
run_388,56.5,7.7999999999999545,0,2222,0,0,8,,,179416430,96947985,19526341,190869,49788231,1868219,289669,8478
run_389,64.40000000000146,0.029999999999972715,0,2225,0,0,6,,,165039838,98227116,21526612,217005,53680693,1755100,275688,8884
run_390,60.400000000001455,3.7799999999999727,0,2288,0,0,8,,,178452943,97467453,19677389,199427,50331822,1848126,277645,7734
run_391,65.10000000000218,0.05999999999994543,0,2226,0,0,6,,,166934059,99319532,21553428,214234,52581927,1745715,283763,8194
run_392,56.5,8.029999999999973,0,2227,0,0,8,,,185123732,97628402,19668992,186773,48246515,1881534,284533,7613
run_393,60.39999999999782,4.0300000000002,0,2232,0,0,7,,,171043434,96971364,20140466,207433,51933563,1831390,272606,7752
run_394,61.099999999998545,4.069999999999936,0,2226,0,0,7,,,188299558,100403269,20724454,196979,47635252,1861439,296147,8277
run_395,61.5,3.849999999999909,0,2212,0,0,6,,,178528987,100301502,19539454,196156,50358186,1876610,283255,8944
run_396,60.89999999999782,4.059999999999945,0,2227,0,0,6,,,169085811,97288932,20780992,210801,52207561,1794639,272682,7544
run_397,61.20000000000073,4.069999999999936,0,2224,0,0,6,,,190373811,99791345,20858331,184968,47371321,1844936,297230,9252
run_398,62.20000000000073,0.0,0,2227,0,0,6,,,163296804,94402428,21025199,223069,55167027,1794115,271256,3760
run_399,60.10000000000218,3.9099999999998545,0,2225,0,0,7,,,180059666,95123210,19609839,191314,50095177,1876404,287036,2274
run_400,64.40000000000146,0.03000000000020009,0,2229,0,0,8,,,162034808,97431318,22704945,224686,55234466,1678554,276929,8276
run_401,61.29999999999927,3.839999999999918,0,2228,0,0,6,,,178277714,98888016,19619119,192779,50501646,1853064,278948,7756
run_402,58.599999999998545,3.9200000000000728,0,2228,0,0,6,,,155642984,95058998,22185983,248458,56275149,1729620,272135,2199
run_403,64.09999999999854,0.009999999999990905,0,2214,0,0,8,,,165025559,96698174,21276151,219426,54114829,1780144,278239,5333
run_404,61.099999999998545,0.0,0,2224,0,0,6,,,165068504,92113733,20330364,214308,55702623,1792112,268210,1762
run_405,63.5,0.0,0,2226,0,0,6,,,153812054,96609704,23501830,237209,55614211,1690792,279073,9196
run_406,57.79999999999927,7.669999999999845,0,2229,0,0,8,,,181306080,99636335,19314483,196334,49679407,1886426,290423,8210
run_407,60.60000000000218,4.029999999999973,0,2221,0,0,6,,,168336349,98270206,20809350,210479,52322418,1794657,275850,7785
run_408,56.70000000000073,8.039999999999964,0,2232,0,0,5,,,183719277,97326862,19601838,185810,48260480,1862506,283299,7635
run_409,64.70000000000073,0.03999999999996362,0,2231,0,0,6,,,169142499,97649667,20460851,203947,51538151,1842188,275686,9040
run_410,64.90000000000146,0.049999999999954525,0,2217,0,0,8,,,190697177,99588087,20655588,184505,47115242,1851343,296800,8458
run_411,59.900000000001455,3.990000000000009,0,2273,0,0,6,,,169676285,96930321,20227314,206422,51721074,1805057,277591,7970
run_412,57.099999999998545,8.059999999999945,0,2228,0,0,6,,,219758556,97913875,19624027,185774,42575662,1859397,290854,7801
run_413,65.09999999999854,0.0,0,2227,0,0,9,,,184859325,98555130,19713341,190883,49193897,1875732,285512,7883
run_414,64.59999999999854,0.0,0,2292,0,0,6,,,166920123,98359936,21453726,218287,52651135,1754501,274714,7733
run_415,61.10000000000218,3.9400000000000546,0,2275,0,0,5,,,185808952,99662247,19821495,188342,48374587,1865938,293147,7505
run_416,57.20000000000073,7.830000000000155,0,2292,0,0,7,,,177772966,97192035,19524429,194313,50445388,1842776,277513,7583
run_417,64.80000000000291,0.049999999999954525,0,2293,0,0,8,,,165238915,96732636,21628350,212198,53814342,1740681,277419,7439
run_418,60.5,4.029999999999973,0,2270,0,0,6,,,181232276,98305818,19583240,196798,49677595,1885509,297822,7319
run_419,60.80000000000291,4.0499999999999545,0,2275,0,0,8,,,168002977,98171419,20864958,209008,52092056,1768842,275777,8254
run_420,57.20000000000073,8.069999999999936,0,2289,0,0,6,,,189062901,99806404,20603396,187164,47315042,1830317,285486,8460
run_421,57.900000000001455,3.8700000000001182,0,2288,0,0,8,,,164290804,92475218,20676343,222031,55829187,1792887,270365,2007
run_422,60.29999999999927,0.01999999999998181,0,2288,0,0,6,,,144518232,99834314,23917605,284719,55830060,1618339,273945,938
run_423,64.20000000000073,0.009999999999990905,0,2280,0,0,6,,,158686442,95636334,22692583,225515,56076862,1706370,282654,1818
run_424,56.20000000000073,4.009999999999991,0,2289,0,0,8,,,151702209,96879217,22201814,277006,55476606,1675967,259935,627
run_425,55.60000000000218,7.980000000000018,0,2287,0,0,6,,,181449573,97099848,19503401,188917,49911395,1858277,282514,7500
run_426,64.59999999999854,0.03999999999996362,0,2272,0,0,6,,,163231651,98856318,22246294,221262,53860051,1732077,279478,8329
run_427,57.0,7.820000000000164,0,2281,0,0,7,,,182421351,97130046,19545661,192582,49131814,1863841,284712,8346
run_428,60.79999999999927,4.039999999999964,0,2285,0,0,8,,,169852108,97685514,20444454,212302,51967359,1827062,273403,7656
run_429,60.599999999998545,4.039999999999964,0,2228,0,0,7,,,184568225,98521769,19767573,188871,48142125,1878316,286705,8482
run_430,61.099999999998545,3.8299999999999272,0,2287,0,0,7,,,170867356,98294792,20270552,204611,51080005,1838237,276674,8071
run_431,65.30000000000291,0.07000000000016371,0,2285,0,0,8,,,167781500,97814861,21063962,214002,52481608,1760113,272888,7697
run_432,59.70000000000073,3.980000000000018,0,2294,0,0,6,,,175760904,96966082,19303686,195538,50341661,1830193,297251,8304
run_433,59.0,3.939999999999827,0,2280,0,0,7,,,159280965,95062448,21935013,225204,56092340,1723641,275875,1870
run_434,60.0,4.0,0,2273,0,0,6,,,167467373,95393934,20617216,213708,53808458,1811717,274045,4163
run_435,60.70000000000073,3.800000000000182,0,2285,0,0,7,,,179587636,97361828,19529692,192323,49826672,1847782,281124,7326
run_436,60.400000000001455,4.019999999999982,0,2285,0,0,7,,,167460330,97468879,21113484,215839,53439920,1755638,266664,7281
run_437,60.60000000000218,3.7999999999999545,0,2285,0,0,7,,,180877964,97671938,19551126,196115,49810432,1872320,285232,7325
run_438,63.900000000001455,0.0,0,2281,0,0,7,,,162506527,96910485,21953548,221738,54917016,1718011,271117,7250
run_439,64.20000000000073,0.01999999999998181,0,2292,0,0,6,,,174743409,96505447,19630740,200830,51235047,1823096,270979,6956
run_440,61.10000000000218,0.06999999999993634,0,2283,0,0,6,,,142323221,100648213,23972464,278644,55724262,1584833,269676,520
run_441,56.70000000000073,7.800000000000182,0,2284,0,0,7,,,182195355,97166518,19460216,194974,50028785,1867560,293110,4127
run_442,64.79999999999927,0.049999999999954525,0,2271,0,0,7,,,169156560,98456039,21172271,212246,52485575,1757876,280584,7441
run_443,56.89999999999782,8.049999999999955,0,2226,0,0,6,,,182954607,97867978,19550034,188049,48784852,1868741,290688,7826
run_444,60.89999999999782,4.059999999999945,0,2287,0,0,6,,,174468785,97204724,19844457,201060,51244237,1837103,274550,8325
run_445,60.79999999999927,4.0499999999999545,0,2287,0,0,8,,,163129029,98003252,22442939,221395,54395102,1709429,277691,6882
run_446,61.20000000000073,3.8300000000001546,0,2283,0,0,7,,,181654244,97895357,19626706,190486,49222306,1874841,286290,7930
run_447,60.400000000001455,4.029999999999973,0,2226,0,0,7,,,167926802,97229045,20498373,205836,51908589,1815604,269299,7780
run_448,64.90000000000146,0.05999999999994543,0,2293,0,0,8,,,189386269,98342327,20140974,182247,47567725,1846239,283802,8857
run_449,60.20000000000073,4.009999999999991,0,2272,0,0,7,,,171022367,99357410,20552120,208770,51767759,1832378,278880,8332
